# 1CGH_name      RA_1CGH     DEC_1CGH     Counterpart_name                               N0[1E-16] N0_err[1E-16] Index Index_err Flux[1E-12] Flux_err[1E-12] TS         z       zflag z_origin                                                        Nph_128 Emax_128[GeV]    Nph_512 Emax_512[GeV]    Ebin_max[GeV]    TrasmissionEbin    AbsEbin                tauEbin               Abs_flag GAL_LAT             BZcat          z_3HSP zflag_3hsp 4FGL_counter_name  TEVCAT_FLAG_4FGLdr4 ASSOC_TEV_4FGLdr4     CLASS1_4FGLdr4 ASSOC1_4FGLdr4               Name_4LACdr3      z_4LACdr3_1 Name_3FHL         z_3FHL  
  1CGHJ0806-2333 121.5180969 -23.55926149 4FGLJ0805.8-2331                               8.08      3.34          2.33  0.51      15.5        5.8             20.8       ""      ""    4FGLdr4                                                         6.0     61.61371875      5.0     61.61371875      31.8268125       ""                 ""                     ""                    ""       4.516374027406435   ""             ""     ""         "4FGL J0805.8-2331" N                   ""                    bcu            "NVSS J080604-233333"        "4FGL J0805.8-2331" -Infinity   ""                ""      
  1CGHJ1847+5215 281.9768518 52.253821616 4FGLJ1847.6+5219                               6.32      2.5           2.87  0.68      10.8        4.1             20.9       ""      ""    4FGLdr4                                                         4.0     46.05419140625   4.0     46.05419140625   22.76491796875   ""                 ""                     ""                    ""       21.65104365539566   ""             ""     ""         "4FGL J1847.6+5219" N                   ""                    bcu            "NVSS J184754+521513"        "4FGL J1847.6+5219" -Infinity   ""                ""      
  1CGHJ2353-4806 358.2962951 -48.10121917 4FGLJ2353.1-4806                               6.82      2.64          2.86  0.66      11.6        4.4             20.9       0.25    2.0   Foschini22(2,4,13[=])                                           6.0     50.41970703125   6.0     50.41970703125   26.445296875     0.999764261444086  2.357385559138E-4      2.357663466148E-4     0.0      -66.15657300055447  ""             ""     ""         "4FGL J2353.1-4806" N                   ""                    bcu            "2MASS J23531112-4806045"    "4FGL J2353.1-4806" -Infinity   ""                ""      
  1CGHJ0820-1258 125.23938   -12.98308    5BZBJ0820-1258                                 8.44      3.49          2.96  0.78      14.2        5.8             20.9       0.539   1.0   Foschini22(2013AJ....145..114L[=])                              5.0     36.038875        5.0     36.038875        22.8353671875    0.9990154395812718 9.845604187281E-4      9.850454167032E-4     0.0      13.164885791771985  5BZBJ0820-1258 ""     ""         "4FGL J0820.9-1258" N                   ""                    bll            "PKS 0818-128"               "4FGL J0820.9-1258" -Infinity   ""                ""      
  1CGHJ1055+6507 163.9754    65.1326      4FGLJ1055.9+6507                               4.87      2.02          2.87  0.78      8.33        3.35            20.9       ""      ""    4FGLdr4                                                         6.0     98.864359375     6.0     98.864359375     38.45655078125   ""                 ""                     ""                    ""       47.85131948543369   ""             ""     ""         "4FGL J1055.9+6507" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ0324+3410 51.1715     34.17942     5BZUJ0324+3410                                 2.87      1.68          1.39  0.32      10.5        4.3             20.9       0.061   1.0   5BZcat                                                          6.0     75.666859375     5.0     75.666859375     43.5341796875    0.9993731857983832 6.268142016169E-4      6.270107317681E-4     0.0      -18.75652192468934  5BZUJ0324+3410 ""     ""         "4FGL J0324.8+3412" N                   ""                    nlsy1          "1H 0323+342"                "4FGL J0324.8+3412" 0.061       ""                ""      
  1CGHJ2345+3414 356.4798583 34.234294891 4FGLJ2345.9+3413                               3.95      0.23          1.7   0.1       10.6        0.9             21.0       ""      ""    4FGLdr4                                                         5.0     177.15615625     3.0     55.54319921875   74.239875        ""                 ""                     ""                    ""       -26.705391147433033 ""             ""     ""         "4FGL J2345.9+3413" N                   ""                    bcu            "1RXS J234554.2+341419"      "4FGL J2345.9+3413" -Infinity   ""                ""      
  1CGHJ1322+3216 200.69754   32.26906     5BZBJ1322+3216                                 6.34      2.78          2.14  0.43      13.1        5.0             21.0       ""      ""    5BZcat                                                          4.0     49.45808203125   4.0     49.45808203125   29.084390625     ""                 ""                     ""                    ""       81.47333421828127   5BZBJ1322+3216 ""     ""         "4FGL J1321.9+3219" N                   ""                    bll            "NVSS J132159+321903"        "4FGL J1321.9+3219" -Infinity   ""                ""      
  1CGHJ0033-2039 8.343625    -20.65227778 3HSPJ003322.5-203908                           3.63      0.49          1.62  0.09      10.5        1.6             21.0       0.073   1.0   3HSPcat                                                         5.0     219.739625       5.0     219.739625       80.71359375      0.9921205106542148 0.007879489345785      0.0079106965613377    0.0      -82.32170900540144  ""             0.073  1          "4FGL J0033.3-2040" N                   ""                    bll            "RBS 0075"                   "4FGL J0033.3-2040" 0.073       ""                ""      
  1CGHJ0958-0522 149.6642    -5.3833      4FGLJ0958.6-0522                               7.95      2.83          2.56  0.5       14.3        5.0             21.0       ""      ""    4FGLdr4                                                         7.0     37.3313046875    6.0     37.3313046875    26.28753125      ""                 ""                     ""                    ""       37.0981553371415    ""             ""     ""         "4FGL J0958.6-0522" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ0103+1526 15.85833333 15.44019444  3HSPJ010326.0+152624                           7.62      3.22          2.73  0.67      13.3        5.4             21.0       0.246   1.0   3HSPcat                                                         7.0     59.4187890625    7.0     59.4187890625    31.719509765625  0.9990188043866252 9.811956133748E-4      9.816773009029E-4     0.0      -47.33214516720307  5BZGJ0103+1526 0.246  1          "4FGL J0103.5+1526" N                   ""                    bll            "TXS 0100+151"               "4FGL J0103.5+1526" 0.246       ""                ""      
  1CGHJ0253+5102 43.49004    51.04903     5BZQJ0253+5102                                 9.1       3.49          3.99  1.13      15.3        5.5             21.0       1.732   1.0   Shaw12                                                          8.0     32.638951171875  6.0     32.638951171875  23.31394921875   0.90746307814688   0.0925369218531201     0.0971023989083958    0.0      -7.285752006369801  5BZQJ0253+5102 ""     ""         "4FGL J0253.9+5103" N                   ""                    fsrq           "TXS 0250+508"               "4FGL J0253.9+5103" 1.732       ""                ""      
  1CGHJ2030+2234 307.632     22.57761111  3HSPJ203031.7+223439                           8.61      2.94          3.03  0.84      14.4        4.9             21.1       ""      ""    3HSPcat                                                         8.0     32.35442578125   8.0     32.35442578125   22.064421875     ""                 ""                     ""                    ""       -9.745462580058136  ""             --     --         "4FGL J2030.5+2235" N                   ""                    ""             ""                           ""                ""          "3FHL J2030.4+2236" ""      
